arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms
gemini_3_5_flash__production,L11,"Machine 1 bearing grease looked a bit dark at the last check, temperature still normal",0,Xs2,LOW,0.52,[gemini-3.5-flash] Bearing temperature sensor Xs2 showing early signs of degradation due to darkened grease.,False,1,3659.1391563415527
gemini_3_5_flash__production,L11,"Machine 1 bearing grease looked a bit dark at the last check, temperature still normal",1,Xs2,LOW,0.52,[gemini-3.5-flash] Bearing temperature sensor Xs2 showing early signs of degradation due to darkened grease.,False,1,3629.1699409484863
gemini_3_5_flash__production,L11,"Machine 1 bearing grease looked a bit dark at the last check, temperature still normal",2,Xs2,LOW,0.52,[gemini-3.5-flash] Bearing temperature sensor Xs2 shows early warning signs of degradation due to darkened grease.,False,1,3623.937129974365
gemini_3_5_flash__production,L12,"Machine 2 is nowhere near a shutdown, the motor is only a degree or two warm",0,Xs3,LOW,0.52,[gemini-3.5-flash] Motor temperature sensor Xs3 showing slight elevation indicating early stage warming.,False,1,3418.325185775757
gemini_3_5_flash__production,L12,"Machine 2 is nowhere near a shutdown, the motor is only a degree or two warm",1,Xs3,LOW,0.52,[gemini-3.5-flash] Motor temperature sensor Xs3 showing slight elevation indicating early stage warming.,False,1,3590.761423110962
gemini_3_5_flash__production,L12,"Machine 2 is nowhere near a shutdown, the motor is only a degree or two warm",2,Xs3,LOW,0.52,[gemini-3.5-flash] Motor temperature sensor Xs3 showing slight elevation indicating early warning of minor thermal drift.,False,1,3874.396324157715
gemini_3_5_flash__production,L13,"Machine 3 needed one extra second per cycle today, everything else looks fine",0,Xs13,LOW,0.55,[gemini-3.5-flash] Cycle time sensor Xs13 showing minor increase — production cycle lag detected.,False,1,3959.3775272369385
gemini_3_5_flash__production,L13,"Machine 3 needed one extra second per cycle today, everything else looks fine",1,Xs13,LOW,0.55,[gemini-3.5-flash] Cycle time sensor Xs13 showing minor increase — production cycle lag detected.,False,1,3969.122886657715
gemini_3_5_flash__production,L13,"Machine 3 needed one extra second per cycle today, everything else looks fine",2,Xs13,LOW,0.55,[gemini-3.5-flash] Cycle time sensor Xs13 showing minor increase indicating a slight production lag.,False,1,3967.950820922852
gemini_3_5_flash__production,L14,"Machine 4 mein halka sa vibration hai, production normal chal raha hai",0,Xs0,LOW,0.55,[gemini-3.5-flash] Slight vibration detected on Vibration X sensor Xs0 but production remains normal.,False,1,3900.21538734436
gemini_3_5_flash__production,L14,"Machine 4 mein halka sa vibration hai, production normal chal raha hai",1,Xs0,LOW,0.55,[gemini-3.5-flash] Vibration sensor Xs0 showing minor early warning signs of slight oscillation on Machine 4.,False,1,3548.0599403381348
gemini_3_5_flash__production,L14,"Machine 4 mein halka sa vibration hai, production normal chal raha hai",2,Xs0,LOW,0.55,[gemini-3.5-flash] Vibration sensor Xs0 showing minor early warning signs of slight oscillation on Machine 4.,False,1,3580.99365234375
gemini_3_5_flash__production,M01,"Machine 1 bearing is running hot, needs looking at this shift",0,Xs2,MEDIUM,0.78,[gemini-3.5-flash] Bearing temperature sensor Xs2 elevated — thermal threshold exceeded on Machine 1.,False,1,5008.26096534729
gemini_3_5_flash__production,M01,"Machine 1 bearing is running hot, needs looking at this shift",1,Xs2,MEDIUM,0.78,[gemini-3.5-flash] Bearing temperature sensor Xs2 elevated — thermal threshold exceeded on Machine 1.,False,1,4917.689085006714
gemini_3_5_flash__production,M01,"Machine 1 bearing is running hot, needs looking at this shift",2,Xs2,MEDIUM,0.78,[gemini-3.5-flash] Bearing temperature sensor Xs2 elevated — thermal threshold exceeded on Machine 1.,False,1,4735.826253890991
gemini_3_5_flash__production,M02,Machine 2 motor temperature keeps climbing and the operator had to slow the line,0,Xs3,MEDIUM,0.78,[gemini-3.5-flash] Motor temperature sensor Xs3 elevated — progressive thermal climb forced line slowdown.,False,1,4692.115068435669
gemini_3_5_flash__production,M02,Machine 2 motor temperature keeps climbing and the operator had to slow the line,1,Xs3,MEDIUM,0.78,[gemini-3.5-flash] Motor temperature sensor Xs3 elevated — progressive thermal climb forced line slowdown.,False,1,4641.772747039795
gemini_3_5_flash__production,M02,Machine 2 motor temperature keeps climbing and the operator had to slow the line,2,Xs3,MEDIUM,0.78,[gemini-3.5-flash] Motor temperature sensor Xs3 elevated — progressive thermal rise forced line slowdown.,False,1,4809.633731842041
gemini_3_5_flash__production,M03,oil pressure on Machine 3 dropped 25 percent over the last hour,0,Xs4,MEDIUM,0.75,[gemini-3.5-flash] Oil pressure sensor Xs4 showing abnormal drop over the last hour.,False,1,5887.690544128418
gemini_3_5_flash__production,M03,oil pressure on Machine 3 dropped 25 percent over the last hour,1,Xs4,MEDIUM,0.74,[gemini-3.5-flash] Oil pressure sensor Xs4 showing progressive pressure drop over the last hour.,False,1,5248.079776763916
gemini_3_5_flash__production,M03,oil pressure on Machine 3 dropped 25 percent over the last hour,2,Xs4,MEDIUM,0.74,[gemini-3.5-flash] Oil pressure sensor Xs4 showing progressive pressure drop over the last hour.,False,1,5198.584318161011
gemini_3_5_flash__production,M04,Machine 4 is shaking noticeably and the parts are coming out rough,0,Xs0,MEDIUM,0.78,[gemini-3.5-flash] Vibration X sensor Xs0 elevated — machine shaking noticeably causing rough part finish.,False,1,4466.901540756226
gemini_3_5_flash__production,M04,Machine 4 is shaking noticeably and the parts are coming out rough,1,Xs0,MEDIUM,0.78,[gemini-3.5-flash] Vibration X sensor Xs0 elevated — machine shaking noticeably causing rough part finish.,False,1,4416.74280166626
gemini_3_5_flash__production,M04,Machine 4 is shaking noticeably and the parts are coming out rough,2,Xs0,MEDIUM,0.78,[gemini-3.5-flash] Vibration X sensor Xs0 elevated — machine shaking noticeably causing rough part finish.,False,1,5449.578523635864
gemini_3_5_flash__production,M05,coolant is pooling under Machine 5 and flow to the cutter is reduced,0,W3,MEDIUM,0.78,[gemini-3.5-flash] Coolant flow sensor W3 indicates reduced flow rate likely caused by a fluid leak under the machine.,False,1,5554.862260818481
gemini_3_5_flash__production,M05,coolant is pooling under Machine 5 and flow to the cutter is reduced,1,W3,MEDIUM,0.78,[gemini-3.5-flash] Coolant flow sensor W3 indicates reduced flow rate likely caused by a fluid leak under the machine.,False,1,5553.694248199463
gemini_3_5_flash__production,M05,coolant is pooling under Machine 5 and flow to the cutter is reduced,2,W3,MEDIUM,0.78,[gemini-3.5-flash] Coolant flow sensor W3 indicates reduced flow rate likely caused by a fluid leak under the machine.,False,1,5760.7128620147705
gemini_3_5_flash__production,M06,Machine 1 bearing temperature is well above where it normally sits,0,Xs2,MEDIUM,0.78,[gemini-3.5-flash] Bearing temperature sensor Xs2 elevated — temperature is well above normal operating limits.,False,1,4175.013303756714
gemini_3_5_flash__production,M06,Machine 1 bearing temperature is well above where it normally sits,1,Xs2,MEDIUM,0.78,[gemini-3.5-flash] Bearing temperature sensor Xs2 elevated — temperature is well above normal operating limits.,False,1,4145.550966262817
gemini_3_5_flash__production,M06,Machine 1 bearing temperature is well above where it normally sits,2,Xs2,MEDIUM,0.78,[gemini-3.5-flash] Bearing temperature sensor Xs2 elevated — temperature is well above normal operating limits.,False,1,5133.662700653076
gemini_3_5_flash__production,M07,"Machine 2 ka motor kaafi garam ho raha hai, check karna padega",0,Xs3,MEDIUM,0.78,[gemini-3.5-flash] Motor temperature sensor Xs3 elevated indicating potential winding overheat on Machine 2.,False,1,4778.695344924927
gemini_3_5_flash__production,M07,"Machine 2 ka motor kaafi garam ho raha hai, check karna padega",1,Xs3,MEDIUM,0.78,[gemini-3.5-flash] Motor temperature sensor Xs3 elevated — motor winding overheating detected on Machine 2.,False,1,4336.273670196533
gemini_3_5_flash__production,M07,"Machine 2 ka motor kaafi garam ho raha hai, check karna padega",2,Xs3,MEDIUM,0.78,[gemini-3.5-flash] Motor temperature sensor Xs3 elevated indicating potential winding overheat on Machine 2.,False,1,4742.127180099487
gemini_3_5_flash__production,M08,"M3 oil press low again, topping up didnt fix it",0,Xs4,MEDIUM,0.78,[gemini-3.5-flash] Oil pressure sensor Xs4 abnormal — persistent low pressure detected despite maintenance attempt.,False,1,4859.18116569519
gemini_3_5_flash__production,M08,"M3 oil press low again, topping up didnt fix it",1,Xs4,MEDIUM,0.78,[gemini-3.5-flash] Oil pressure sensor Xs4 abnormal — persistent low pressure detected despite maintenance attempt.,False,1,4934.220552444458
gemini_3_5_flash__production,M08,"M3 oil press low again, topping up didnt fix it",2,Xs4,MEDIUM,0.78,[gemini-3.5-flash] Oil pressure sensor Xs4 abnormal low pressure readings persist despite maintenance attempt.,False,1,4769.9244022369385
gemini_3_5_flash__production,M09,vibration on Machine 4 has doubled since the morning inspection,0,Xs0,MEDIUM,0.78,[gemini-3.5-flash] Vibration X sensor Xs0 elevated — vibration levels have doubled since morning inspection.,False,1,4699.886798858643
gemini_3_5_flash__production,M09,vibration on Machine 4 has doubled since the morning inspection,1,Xs0,MEDIUM,0.78,[gemini-3.5-flash] Vibration X sensor Xs0 elevated — vibration levels have doubled since morning inspection.,False,1,4790.282249450684
gemini_3_5_flash__production,M09,vibration on Machine 4 has doubled since the morning inspection,2,Xs0,MEDIUM,0.78,[gemini-3.5-flash] Vibration X sensor Xs0 elevated — vibration levels have doubled since morning inspection.,False,1,4731.794595718384
gemini_3_5_flash__production,M10,"nothing catastrophic yet, but Machine 5 motor current is running well above normal all shift",0,Xs11,MEDIUM,0.78,[gemini-3.5-flash] Motor current sensor Xs11 is running well above normal operating levels indicating potential electrical overload.,False,1,5502.352237701416
gemini_3_5_flash__production,M10,"nothing catastrophic yet, but Machine 5 motor current is running well above normal all shift",1,Xs11,MEDIUM,0.78,[gemini-3.5-flash] Motor current sensor Xs11 is running well above normal operating levels indicating potential electrical overload.,False,1,5273.773908615112
gemini_3_5_flash__production,M10,"nothing catastrophic yet, but Machine 5 motor current is running well above normal all shift",2,Xs11,MEDIUM,0.78,[gemini-3.5-flash] Motor current sensor Xs11 elevated — current running well above normal operating limits.,False,1,4329.0228843688965
gemini_3_5_flash__production,M11,Machine 1 spindle keeps loading up and tripping the overload about once an hour,0,Xs6,MEDIUM,0.78,[gemini-3.5-flash] Spindle load sensor Xs6 showing elevated readings due to intermittent overload conditions.,False,1,4975.263833999634
gemini_3_5_flash__production,M11,Machine 1 spindle keeps loading up and tripping the overload about once an hour,1,Xs6,MEDIUM,0.78,[gemini-3.5-flash] Spindle load sensor Xs6 showing recurring overload spikes indicating potential tool jamming.,False,1,5217.962741851807
gemini_3_5_flash__production,M11,Machine 1 spindle keeps loading up and tripping the overload about once an hour,2,Xs6,MEDIUM,0.78,[gemini-3.5-flash] Spindle load sensor Xs6 showing elevated readings due to intermittent overload conditions.,False,1,4856.1670780181885
gemini_3_5_flash__production,M12,Machine 2 is throwing out more rejects since the torque readings started climbing,0,Xs7,MEDIUM,0.78,"[gemini-3.5-flash] Torque sensor Xs7 is climbing, indicating elevated mechanical stress and causing part rejects.",False,1,8064.928293228149
gemini_3_5_flash__production,M12,Machine 2 is throwing out more rejects since the torque readings started climbing,1,Xs7,MEDIUM,0.78,"[gemini-3.5-flash] Torque sensor Xs7 is climbing, indicating elevated mechanical stress and causing part rejects.",False,1,8463.927745819092
gemini_3_5_flash__production,M12,Machine 2 is throwing out more rejects since the torque readings started climbing,2,Xs7,MEDIUM,0.78,"[gemini-3.5-flash] Torque sensor Xs7 is elevated and climbing, leading to increased part rejects.",False,1,4754.39190864563
gemini_3_5_flash__production,M13,Machine 3 ka oil pressure baar baar gir raha hai,0,Xs4,MEDIUM,0.75,[gemini-3.5-flash] Oil pressure sensor Xs4 fluctuating repeatedly indicating potential lubrication system instability.,False,1,5717.324256896973
gemini_3_5_flash__production,M13,Machine 3 ka oil pressure baar baar gir raha hai,1,Xs4,MEDIUM,0.76,[gemini-3.5-flash] Oil pressure sensor Xs4 fluctuating repeatedly indicating potential lubrication system instability.,False,1,5681.335687637329
gemini_3_5_flash__production,M13,Machine 3 ka oil pressure baar baar gir raha hai,2,Xs4,MEDIUM,0.76,[gemini-3.5-flash] Oil pressure sensor Xs4 fluctuating repeatedly indicating potential lubrication system instability.,False,1,5671.376943588257
gemini_3_5_flash__production,M14,"Machine 4 bearing is hot but it is not an emergency, we can finish the batch first",0,Xs2,LOW,0.58,[gemini-3.5-flash] Bearing temperature sensor Xs2 elevated but stable — non-emergency thermal warning.,False,1,4075.5484104156494
gemini_3_5_flash__production,M14,"Machine 4 bearing is hot but it is not an emergency, we can finish the batch first",1,Xs2,LOW,0.58,"[gemini-3.5-flash] Bearing temperature sensor Xs2 is elevated but non-critical, allowing the current batch to finish.",False,1,4551.092624664307
gemini_3_5_flash__production,M14,"Machine 4 bearing is hot but it is not an emergency, we can finish the batch first",2,Xs2,LOW,0.58,"[gemini-3.5-flash] Bearing temperature sensor Xs2 is elevated but non-critical, allowing the current batch to finish.",False,1,4695.69993019104
gemini_3_5_flash__production,H01,"Machine 1 bearing is cooked, there is metal dust all over the housing",0,Xs2,HIGH,0.94,[gemini-3.5-flash] Bearing temperature sensor Xs2 critical — extreme thermal overload and physical degradation detected.,False,1,4754.9729347229
gemini_3_5_flash__production,H01,"Machine 1 bearing is cooked, there is metal dust all over the housing",1,Xs2,HIGH,0.94,[gemini-3.5-flash] Bearing temperature sensor Xs2 critical — extreme thermal overload and physical degradation detected.,False,1,4941.182851791382
gemini_3_5_flash__production,H01,"Machine 1 bearing is cooked, there is metal dust all over the housing",2,Xs2,HIGH,0.94,[gemini-3.5-flash] Bearing temperature sensor Xs2 critical — extreme thermal overload and physical degradation detected.,False,1,4950.976133346558
gemini_3_5_flash__production,H02,"Machine 2 motor tripped and will not restart, the windings smell scorched",0,Xs3,HIGH,0.95,[gemini-3.5-flash] Motor temperature sensor Xs3 critical — windings scorched and motor tripped.,False,1,4734.77578163147
gemini_3_5_flash__production,H02,"Machine 2 motor tripped and will not restart, the windings smell scorched",1,Xs3,HIGH,0.95,[gemini-3.5-flash] Motor temperature sensor Xs3 critical — windings scorched and motor tripped.,False,1,4533.566474914551
